2026-05-08 14:44:52,834 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Torso-1
2026-05-08 14:44:52,834 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from HL_calf_Joint-1
2026-05-08 14:44:52,834 INFO  ExportHelperExtension.cs: 1136 - Found 24 in HL_calf_Joint-1
2026-05-08 14:44:52,835 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in HL_calf_Joint-1
2026-05-08 14:44:52,835 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from HL_foot_Joint-1
2026-05-08 14:44:52,835 INFO  ExportHelperExtension.cs: 1136 - Found 26 in HL_foot_Joint-1
2026-05-08 14:44:52,835 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in HL_foot_Joint-1
2026-05-08 14:44:52,835 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from FR_calf_Joint-1
2026-05-08 14:44:52,836 INFO  ExportHelperExtension.cs: 1136 - Found 24 in FR_calf_Joint-1
2026-05-08 14:44:52,836 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in FR_calf_Joint-1
2026-05-08 14:44:52,836 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from HR_hip_Joint-1
2026-05-08 14:44:52,836 INFO  ExportHelperExtension.cs: 1136 - Found 23 in HR_hip_Joint-1
2026-05-08 14:44:52,836 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in HR_hip_Joint-1
2026-05-08 14:44:52,836 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from HR_thigh_Joint-1
2026-05-08 14:44:52,837 INFO  ExportHelperExtension.cs: 1136 - Found 22 in HR_thigh_Joint-1
2026-05-08 14:44:52,837 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in HR_thigh_Joint-1
2026-05-08 14:44:52,837 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from HR_calf_Joint-1
